1989-8-10 0:0:0;56.25
1989-8-10 1:0:0;55.15
1989-8-10 2:0:0;52.9
1989-8-10 3:0:0;52.39
1989-8-10 4:0:0;52.19
1989-8-10 5:0:0;52.12
1989-8-10 6:0:0;53.75
1989-8-10 7:0:0;58.1
1989-8-10 8:0:0;63.68
1989-8-10 9:0:0;62.91
1989-8-10 10:0:0;63.46
1989-8-10 11:0:0;63.76
1989-8-10 12:0:0;64.43
1989-8-10 13:0:0;63.21
1989-8-10 14:0:0;60.85
1989-8-10 15:0:0;59.45
1989-8-10 16:0:0;58.31
1989-8-10 17:0:0;58.19
1989-8-10 18:0:0;59.2
1989-8-10 19:0:0;60.47
1989-8-10 20:0:0;60.2
1989-8-10 21:0:0;59.08
1989-8-10 22:0:0;57.43
1989-8-10 23:0:0;56.15
1989-8-11 0:0:0;55.56
1989-8-11 1:0:0;53.53
1989-8-11 2:0:0;52.17
1989-8-11 3:0:0;51.07
1989-8-11 4:0:0;51.07
1989-8-11 5:0:0;51.11
1989-8-11 6:0:0;52.61
1989-8-11 7:0:0;56.19
1989-8-11 8:0:0;61.38
1989-8-11 9:0:0;63.78
1989-8-11 10:0:0;63.7
1989-8-11 11:0:0;62.76
1989-8-11 12:0:0;62.72
1989-8-11 13:0:0;61.48
1989-8-11 14:0:0;62.01
1989-8-11 15:0:0;61.06
1989-8-11 16:0:0;60
1989-8-11 17:0:0;60.67
1989-8-11 18:0:0;63.76
1989-8-11 19:0:0;64.86
1989-8-11 20:0:0;63.35
1989-8-11 21:0:0;62.6
1989-8-11 22:0:0;59.83
1989-8-11 23:0:0;61.89
1989-8-12 0:0:0;59.37
1989-8-12 1:0:0;59.37
1989-8-12 2:0:0;56.92
1989-8-12 3:0:0;49.5
1989-8-12 4:0:0;52.69
1989-8-12 5:0:0;53.12
1989-8-12 6:0:0;53.02
1989-8-12 7:0:0;54.67
1989-8-12 8:0:0;56.09
1989-8-12 9:0:0;58.65
1989-8-12 10:0:0;61.06
1989-8-12 11:0:0;60.89
1989-8-12 12:0:0;60.69
1989-8-12 13:0:0;60.28
1989-8-12 14:0:0;60.22
1989-8-12 15:0:0;59.18
1989-8-12 16:0:0;59.43
1989-8-12 17:0:0;58
1989-8-12 18:0:0;61.73
1989-8-12 19:0:0;63.7
1989-8-12 20:0:0;62.28
1989-8-12 21:0:0;59.24
1989-8-12 22:0:0;58.61
1989-8-12 23:0:0;57.31
1989-8-12 0:0:0;56.54
1989-8-13 1:0:0;56.07
1989-8-13 2:0:0;54.89
1989-8-13 3:0:0;53.85
1989-8-13 4:0:0;53.08
1989-8-13 5:0:0;53.06
1989-8-13 6:0:0;53.38
1989-8-13 7:0:0;54.18
1989-8-13 8:0:0;54.83
1989-8-13 9:0:0;56.7
1989-8-13 10:0:0;59.67
1989-8-13 11:0:0;62.19
1989-8-13 12:0:0;62.6
1989-8-13 13:0:0;61.03
1989-8-13 14:0:0;59.53
1989-8-13 15:0:0;57.96
1989-8-13 16:0:0;57.23
1989-8-13 17:0:0;56.25
1989-8-13 18:0:0;57.03
1989-8-13 19:0:0;57.98
1989-8-13 20:0:0;58.27
1989-8-13 21:0:0;58.29
1989-8-13 22:0:0;57.09
1989-8-13 23:0:0;56.29
1989-8-14 0:0:0;54.87
1989-8-14 1:0:0;54.02
1989-8-14 2:0:0;52.9
1989-8-14 3:0:0;50.01
1989-8-14 4:0:0;50.09
1989-8-14 5:0:0;52.73
1989-8-14 6:0:0;54.06
1989-8-14 7:0:0;58.61
1989-8-14 8:0:0;64.05
1989-8-14 9:0:0;65.02
1989-8-14 10:0:0;63.78
1989-8-14 11:0:0;61.36
1989-8-14 12:0:0;61.89
1989-8-14 13:0:0;62.78
1989-8-14 14:0:0;61.48
1989-8-14 15:0:0;59.59
1989-8-14 16:0:0;51.23
1989-8-14 17:0:0;53.1
1989-8-14 18:0:0;58.25
1989-8-14 19:0:0;59.71
1989-8-14 20:0:0;59.79
1989-8-14 21:0:0;57.25
1989-8-14 22:0:0;41.02
1989-8-14 23:0:0;58.15
1989-8-15 0:0:0;56.38
1989-8-15 1:0:0;54.04
1989-8-15 2:0:0;53.69
1989-8-15 3:0:0;52.63
1989-8-15 4:0:0;51.96
1989-8-15 5:0:0;49.87
1989-8-15 6:0:0;51.62
1989-8-15 7:0:0;55.74
1989-8-15 8:0:0;63.09
1989-8-15 9:0:0;64.88
1989-8-15 10:0:0;63.5
1989-8-15 11:0:0;64.29
1989-8-15 12:0:0;63.11
1989-8-15 13:0:0;61.79
1989-8-15 14:0:0;61.03
1989-8-15 15:0:0;59.33
1989-8-15 16:0:0;57.68
1989-8-15 17:0:0;58.04
1989-8-15 18:0:0;59.63
1989-8-15 19:0:0;60.81
1989-8-15 20:0:0;61.01
1989-8-15 21:0:0;58.86
1989-8-15 22:0:0;58.72
1989-8-15 23:0:0;55.48
1989-8-16 0:0:0;54.1
1989-8-16 1:0:0;53.63
1989-8-16 2:0:0;52
1989-8-16 3:0:0;51.03
1989-8-16 4:0:0;50.82
1989-8-16 5:0:0;47.65
1989-8-16 6:0:0;49.68
1989-8-16 7:0:0;57.19
1989-8-16 8:0:0;60.87
1989-8-16 9:0:0;60.61
1989-8-16 10:0:0;58.04
1989-8-16 11:0:0;60.69
1989-8-16 12:0:0;59.88
1989-8-16 13:0:0;57.35
1989-8-16 14:0:0;52.37
1989-8-16 15:0:0;53.16
1989-8-16 16:0:0;53.51
1989-8-16 17:0:0;53.94
1989-8-16 18:0:0;57.33
1989-8-16 19:0:0;57.72
1989-8-16 20:0:0;57.88
1989-8-16 21:0:0;56.17
1989-8-16 22:0:0;54.87
1989-8-16 23:0:0;52.63
1989-8-17 0:0:0;51.94
1989-8-17 1:0:0;50.37
1989-8-17 2:0:0;49.54
1989-8-17 3:0:0;49.4
1989-8-17 4:0:0;49.07
1989-8-17 5:0:0;47.18
1989-8-17 6:0:0;50.96
1989-8-17 7:0:0;54.97
1989-8-17 8:0:0;58.96
1989-8-17 9:0:0;60.49
1989-8-17 10:0:0;60.99
1989-8-17 11:0:0;60.73
1989-8-17 12:0:0;58.69
1989-8-17 13:0:0;55.15
1989-8-17 14:0:0;55.99
1989-8-17 15:0:0;56.48
1989-8-17 16:0:0;55.42
1989-8-17 17:0:0;57.35
1989-8-17 18:0:0;63.76
1989-8-17 19:0:0;61.26
1989-8-17 20:0:0;59.96
1989-8-17 21:0:0;60.95
1989-8-17 22:0:0;58.84
1989-8-17 23:0:0;56.4
1989-8-18 0:0:0;55.12
1989-8-18 1:0:0;53.47
1989-8-18 2:0:0;51.98
1989-8-18 3:0:0;50.99
1989-8-18 4:0:0;50.17
1989-8-18 5:0:0;50.62
1989-8-18 6:0:0;52.17
1989-8-18 7:0:0;57.15
1989-8-18 8:0:0;61.67
1989-8-18 9:0:0;61.71
1989-8-18 10:0:0;60.85
1989-8-18 11:0:0;60.16
1989-8-18 12:0:0;59.28
1989-8-18 13:0:0;58.55
1989-8-18 14:0:0;57.86
1989-8-18 15:0:0;56.99
1989-8-18 16:0:0;57.96
1989-8-18 17:0:0;58
1989-8-18 18:0:0;59.06
1989-8-18 19:0:0;60.51
1989-8-18 20:0:0;60.18
1989-8-18 21:0:0;58.53
1989-8-18 22:0:0;53.35
1989-8-18 23:0:0;54.28
1989-8-19 0:0:0;53.59
1989-8-19 1:0:0;52.55
1989-8-19 2:0:0;52.33
1989-8-19 3:0:0;50.94
1989-8-19 4:0:0;50.64
1989-8-19 5:0:0;50.52
1989-8-19 6:0:0;51.64
1989-8-19 7:0:0;53.1
1989-8-19 8:0:0;53.71
1989-8-19 9:0:0;56.19
1989-8-19 10:0:0;58.31
1989-8-19 11:0:0;59.59
1989-8-19 12:0:0;59.06
1989-8-19 13:0:0;56.99
1989-8-19 14:0:0;55.46
1989-8-19 15:0:0;53.89
1989-8-19 16:0:0;52.78
1989-8-19 17:0:0;53.94
1989-8-19 18:0:0;58.57
1989-8-19 19:0:0;56.7
1989-8-19 20:0:0;57.62
1989-8-19 21:0:0;57.09
1989-8-19 22:0:0;55.18
1989-8-19 23:0:0;58.88
1989-8-20 0:0:0;55.46
1989-8-20 1:0:0;51.9
1989-8-20 2:0:0;51.31
1989-8-20 3:0:0;49.87
1989-8-20 4:0:0;49.09
1989-8-20 5:0:0;48.77
1989-8-20 6:0:0;48.83
1989-8-20 7:0:0;49.58
1989-8-20 8:0:0;50.5
1989-8-20 9:0:0;52.51
1989-8-20 10:0:0;55.09
1989-8-20 11:0:0;56.72
1989-8-20 12:0:0;56.42
1989-8-20 13:0:0;55.5
1989-8-20 14:0:0;54.67
1989-8-20 15:0:0;53.24
1989-8-20 16:0:0;51.76
1989-8-20 17:0:0;51.21
1989-8-20 18:0:0;52.23
1989-8-20 19:0:0;54.5
1989-8-20 20:0:0;54.71
1989-8-20 21:0:0;53.91
1989-8-20 22:0:0;53.04
1989-8-20 23:0:0;51.86
1989-8-21 0:0:0;50.31
1989-8-21 1:0:0;48.97
1989-8-21 2:0:0;48.36
1989-8-21 3:0:0;47.79
1989-8-21 4:0:0;46.85
1989-8-21 5:0:0;47.28
1989-8-21 6:0:0;48.69
1989-8-21 7:0:0;53.85
1989-8-21 8:0:0;57.68
1989-8-21 9:0:0;57.49
1989-8-21 10:0:0;56.9
1989-8-21 11:0:0;55.87
1989-8-21 12:0:0;55.95
1989-8-21 13:0:0;54.32
1989-8-21 14:0:0;54.3
1989-8-21 15:0:0;53.91
1989-8-21 16:0:0;53.91
1989-8-21 17:0:0;54.5
1989-8-21 18:0:0;55.87
1989-8-21 19:0:0;58.04
1989-8-21 20:0:0;58.19
1989-8-21 21:0:0;56.82
1989-8-21 22:0:0;54.99
1989-8-21 23:0:0;54.14
1989-8-22 0:0:0;52.69
1989-8-22 1:0:0;51.41
1989-8-22 2:0:0;50.17
1989-8-22 3:0:0;49.91
1989-8-22 4:0:0;49.32
1989-8-22 5:0:0;49.78
1989-8-22 6:0:0;51.35
1989-8-22 7:0:0;55.46
1989-8-22 8:0:0;59.12
1989-8-22 9:0:0;58.51
1989-8-22 10:0:0;58.27
1989-8-22 11:0:0;57.13
1989-8-22 12:0:0;54.87
1989-8-22 13:0:0;55.77
1989-8-22 14:0:0;54.5
1989-8-22 15:0:0;53.77
1989-8-22 16:0:0;53.79
1989-8-22 17:0:0;54.77
1989-8-22 18:0:0;52.73
1989-8-22 19:0:0;54.91
1989-8-22 20:0:0;56.33
1989-8-22 21:0:0;55.95
1989-8-22 22:0:0;56.86
1989-8-22 23:0:0;59.61
1989-8-23 0:0:0;55.89
1989-8-23 1:0:0;54.32
1989-8-23 2:0:0;53
1989-8-23 3:0:0;52.17
1989-8-23 4:0:0;51.88
1989-8-23 5:0:0;51.45
1989-8-23 6:0:0;53.08
1989-8-23 7:0:0;56.46
1989-8-23 8:0:0;62.56
1989-8-23 9:0:0;60.63
1989-8-23 10:0:0;60.87
1989-8-23 11:0:0;60
1989-8-23 12:0:0;58.84
1989-8-23 13:0:0;58.9
1989-8-23 14:0:0;58.33
1989-8-23 15:0:0;57.39
1989-8-23 16:0:0;57.84
1989-8-23 17:0:0;59.1
1989-8-23 18:0:0;60.79
1989-8-23 19:0:0;62.83
1989-8-23 20:0:0;63.84
1989-8-23 21:0:0;60.97
1989-8-23 22:0:0;59.57
1989-8-23 23:0:0;57.39
1989-8-24 0:0:0;55.99
1989-8-24 1:0:0;54.4
1989-8-24 2:0:0;53
1989-8-24 3:0:0;52.59
1989-8-24 4:0:0;52.12
1989-8-24 5:0:0;52.27
1989-8-24 6:0:0;53.49
1989-8-24 7:0:0;58.29
1989-8-24 8:0:0;63.94
1989-8-24 9:0:0;63.62
1989-8-24 10:0:0;62.64
1989-8-24 11:0:0;61.91
1989-8-24 12:0:0;61.12
1989-8-24 13:0:0;59.73
1989-8-24 14:0:0;59.06
1989-8-24 15:0:0;59.43
1989-8-24 16:0:0;58.63
1989-8-24 17:0:0;59.55
1989-8-24 18:0:0;66.55
1989-8-24 19:0:0;64.66
1989-8-24 20:0:0;65.21
1989-8-24 21:0:0;63.84
1989-8-24 22:0:0;61.03
1989-8-24 23:0:0;59.24
1989-8-25 0:0:0;57.54
1989-8-25 1:0:0;56.05
1989-8-25 2:0:0;54.38
1989-8-25 3:0:0;53.96
1989-8-25 4:0:0;54.1
1989-8-25 5:0:0;54.42
1989-8-25 6:0:0;56.48
1989-8-25 7:0:0;62.5
1989-8-25 8:0:0;68.16
1989-8-25 9:0:0;64.68
1989-8-25 10:0:0;69.15
1989-8-25 11:0:0;67.95
1989-8-25 12:0:0;66.12
1989-8-25 13:0:0;65.27
1989-8-25 14:0:0;65.59
1989-8-25 15:0:0;64.05
1989-8-25 16:0:0;63.54
1989-8-25 17:0:0;62.5
1989-8-25 18:0:0;63.19
1989-8-25 19:0:0;65.13
1989-8-25 20:0:0;64.86
1989-8-25 21:0:0;63.99
1989-8-25 22:0:0;62.28
1989-8-25 23:0:0;61.34
1989-8-26 0:0:0;59.2
1989-8-26 1:0:0;58.02
1989-8-26 2:0:0;57.05
1989-8-26 3:0:0;55.79
1989-8-26 4:0:0;55.62
1989-8-26 5:0:0;55.52
1989-8-26 6:0:0;55.97
1989-8-26 7:0:0;58.1
1989-8-26 8:0:0;60.85
1989-8-26 9:0:0;62.42
1989-8-26 10:0:0;64.76
1989-8-26 11:0:0;65.9
1989-8-26 12:0:0;66.49
1989-8-26 13:0:0;65.57
1989-8-26 14:0:0;63.78
1989-8-26 15:0:0;62.01
1989-8-26 16:0:0;60.32
1989-8-26 17:0:0;59.79
1989-8-26 18:0:0;60.04
1989-8-26 19:0:0;62.15
1989-8-26 20:0:0;62.7
1989-8-26 21:0:0;62.54
1989-8-26 22:0:0;61.16
1989-8-26 23:0:0;59.53
1989-8-27 0:0:0;58.57
1989-8-27 1:0:0;57.98
1989-8-27 2:0:0;57.03
1989-8-27 3:0:0;56.36
1989-8-27 4:0:0;56.86
1989-8-27 5:0:0;57.54
1989-8-27 6:0:0;58.55
1989-8-27 7:0:0;61.1
1989-8-27 8:0:0;63.58
1989-8-27 9:0:0;67.75
1989-8-27 10:0:0;68.24
1989-8-27 11:0:0;67.59
1989-8-27 12:0:0;67.69
1989-8-27 13:0:0;66.57
1989-8-27 14:0:0;66.59
1989-8-27 15:0:0;65.9
1989-8-27 16:0:0;64.01
1989-8-27 17:0:0;66.28
1989-8-27 18:0:0;67.95
1989-8-27 19:0:0;70.35
1989-8-27 20:0:0;71.55
1989-8-27 21:0:0;71.37
1989-8-27 22:0:0;69.56
1989-8-27 23:0:0;68.4
1989-8-28 0:0:0;65.67
1989-8-28 1:0:0;64.47
1989-8-28 2:0:0;63.88
1989-8-28 3:0:0;63.17
1989-8-28 4:0:0;63.66
1989-8-28 5:0:0;65.84
1989-8-28 6:0:0;69.56
1989-8-28 7:0:0;75.68
1989-8-28 8:0:0;81.85
1989-8-28 9:0:0;87.16
1989-8-28 10:0:0;81.97
1989-8-28 11:0:0;77.45
1989-8-28 12:0:0;77.19
1989-8-28 13:0:0;71.19
1989-8-28 14:0:0;68.77
1989-8-28 15:0:0;67.61
1989-8-28 16:0:0;69.01
1989-8-28 17:0:0;70.21
1989-8-28 18:0:0;71.15
1989-8-28 19:0:0;73.95
1989-8-28 20:0:0;73.77
1989-8-28 21:0:0;71.8
1989-8-28 22:0:0;71.11
1989-8-28 23:0:0;68.58
1989-8-29 0:0:0;66.04
1989-8-29 1:0:0;63.58
1989-8-29 2:0:0;62.17
1989-8-29 3:0:0;62.46
1989-8-29 4:0:0;62.58
1989-8-29 5:0:0;64.25
1989-8-29 6:0:0;68.1
1989-8-29 7:0:0;76.4
1989-8-29 8:0:0;80.99
1989-8-29 9:0:0;79.81
1989-8-29 10:0:0;76.07
1989-8-29 11:0:0;74.28
1989-8-29 12:0:0;72.04
1989-8-29 13:0:0;70.05
1989-8-29 14:0:0;67.91
1989-8-29 15:0:0;66.49
1989-8-29 16:0:0;66.59
1989-8-29 17:0:0;67.22
1989-8-29 18:0:0;68.2
1989-8-29 19:0:0;70.62
1989-8-29 20:0:0;71.64
1989-8-29 21:0:0;70.35
1989-8-29 22:0:0;67.65
1989-8-29 23:0:0;65.19
1989-8-30 0:0:0;63.62
1989-8-30 1:0:0;61.26
1989-8-30 2:0:0;60.63
1989-8-30 3:0:0;60.2
1989-8-30 4:0:0;59.73
1989-8-30 5:0:0;60.2
1989-8-30 6:0:0;62.78
1989-8-30 7:0:0;69.7
1989-8-30 8:0:0;73.14
1989-8-30 9:0:0;65.53
1989-8-30 10:0:0;62.72
1989-8-30 11:0:0;60.65
1989-8-30 12:0:0;65.19
1989-8-30 13:0:0;67.28
1989-8-30 14:0:0;66.73
1989-8-30 15:0:0;64.57
1989-8-30 16:0:0;64.51
1989-8-30 17:0:0;64.8
1989-8-30 18:0:0;67.04
1989-8-30 19:0:0;69.97
1989-8-30 20:0:0;70.54
1989-8-30 21:0:0;68.28
1989-8-30 22:0:0;65.57
1989-8-30 23:0:0;63.17
1989-8-31 0:0:0;60.99
1989-8-31 1:0:0;59.08
1989-8-31 2:0:0;57.6
1989-8-31 3:0:0;56.78
1989-8-31 4:0:0;56.92
1989-8-31 5:0:0;57.72
1989-8-31 6:0:0;60.28
1989-8-31 7:0:0;68.11
1989-8-31 8:0:0;74.38
1989-8-31 9:0:0;75.3
1989-8-31 10:0:0;75.87
1989-8-31 11:0:0;75.03
1989-8-31 12:0:0;74.44
1989-8-31 13:0:0;73.36
1989-8-31 14:0:0;70.88
1989-8-31 15:0:0;69.13
1989-8-31 16:0:0;69.36
1989-8-31 17:0:0;71.59
1989-8-31 18:0:0;73.91
1989-8-31 19:0:0;75.07
1989-8-31 20:0:0;74.87
1989-8-31 21:0:0;73.1
1989-8-31 22:0:0;70.19
1989-8-31 23:0:0;67.38
1989-9-1 0:0:0;65.29
1989-9-1 1:0:0;63.52
1989-9-1 2:0:0;62.52
1989-9-1 3:0:0;61.97
1989-9-1 4:0:0;62.11
1989-9-1 5:0:0;63.7
1989-9-1 6:0:0;66.73
1989-9-1 7:0:0;74
1989-9-1 8:0:0;81.28
1989-9-1 9:0:0;80.26
1989-9-1 10:0:0;77.56
1989-9-1 11:0:0;73.08
1989-9-1 12:0:0;71.84
1989-9-1 13:0:0;70.58
1989-9-1 14:0:0;68.73
1989-9-1 15:0:0;67.71
1989-9-1 16:0:0;65.92
1989-9-1 17:0:0;66
1989-9-1 18:0:0;67.08
1989-9-1 19:0:0;69.4
1989-9-1 20:0:0;69.85
1989-9-1 21:0:0;67.67
1989-9-1 22:0:0;64.66
1989-9-1 23:0:0;62.7
1989-9-2 0:0:0;61.28
1989-9-2 1:0:0;59.63
1989-9-2 2:0:0;58.04
1989-9-2 3:0:0;57.6
1989-9-2 4:0:0;56.9
1989-9-2 5:0:0;56.66
1989-9-2 6:0:0;57.9
1989-9-2 7:0:0;60.34
1989-9-2 8:0:0;62.7
1989-9-2 9:0:0;65.61
1989-9-2 10:0:0;70.03
1989-9-2 11:0:0;69.97
1989-9-2 12:0:0;69.4
1989-9-2 13:0:0;68.03
1989-9-2 14:0:0;67.1
1989-9-2 15:0:0;65.02
1989-9-2 16:0:0;63.54
1989-9-2 17:0:0;64.29
1989-9-2 18:0:0;64.94
1989-9-2 19:0:0;67.5
1989-9-2 20:0:0;67.49
1989-9-2 21:0:0;66.32
1989-9-2 22:0:0;64.64
1989-9-2 23:0:0;62.32
1989-9-3 0:0:0;61.6
1989-9-3 1:0:0;60.73
1989-9-3 2:0:0;59.28
1989-9-3 3:0:0;59
1989-9-3 4:0:0;58.69
1989-9-3 5:0:0;59.1
1989-9-3 6:0:0;60.34
1989-9-3 7:0:0;62.48
1989-9-3 8:0:0;63.54
1989-9-3 9:0:0;65.9
1989-9-3 10:0:0;68.01
1989-9-3 11:0:0;68.75
1989-9-3 12:0:0;46.41
1989-9-3 13:0:0;45.06
1989-9-3 14:0:0;44.68
1989-9-3 15:0:0;45.15
1989-9-3 16:0:0;45.13
1989-9-3 17:0:0;46.14
1989-9-3 18:0:0;47.49
1989-9-3 19:0:0;47.38
1989-9-3 20:0:0;47.65
1989-9-3 21:0:0;47.42
1989-9-3 22:0:0;46.73
1989-9-3 23:0:0;46.59
1989-9-4 0:0:0;45.67
1989-9-4 1:0:0;45.31
1989-9-4 2:0:0;45.35
1989-9-4 3:0:0;45.92
1989-9-4 4:0:0;46.14
1989-9-4 5:0:0;45.84
1989-9-4 6:0:0;46.51
1989-9-4 7:0:0;45.33
1989-9-4 8:0:0;44.72
1989-9-4 9:0:0;44.92
1989-9-4 10:0:0;46.37
1989-9-4 11:0:0;46.35
1989-9-4 12:0:0;47.08
1989-9-4 13:0:0;46.14
1989-9-4 14:0:0;46.77
1989-9-4 15:0:0;46.96
1989-9-4 16:0:0;47.09
1989-9-4 17:0:0;48.12
1989-9-4 18:0:0;49.15
1989-9-4 19:0:0;44.6
1989-9-4 20:0:0;42.54
1989-9-4 21:0:0;42.64
1989-9-4 22:0:0;41.63
1989-9-4 23:0:0;45.61
1989-9-5 0:0:0;51.66
1989-9-5 1:0:0;54.5
1989-9-5 2:0:0;56.44
1989-9-5 3:0:0;54.65
1989-9-5 4:0:0;53.81
1989-9-5 5:0:0;59.22
1989-9-5 6:0:0;60.49
1989-9-5 7:0:0;65.84
1989-9-5 8:0:0;73.47
1989-9-5 9:0:0;71.13
1989-9-5 10:0:0;72.9
1989-9-5 11:0:0;74.04
1989-9-5 12:0:0;71.64
1989-9-5 13:0:0;69.52
1989-9-5 14:0:0;68.52
1989-9-5 15:0:0;67.02
1989-9-5 16:0:0;64.88
1989-9-5 17:0:0;66.49
1989-9-5 18:0:0;69.07
1989-9-5 19:0:0;70.07
1989-9-5 20:0:0;70.92
1989-9-5 21:0:0;69.48
1989-9-5 22:0:0;65.88
1989-9-5 23:0:0;64.54
1989-9-6 0:0:0;61.95
1989-9-6 1:0:0;59.96
1989-9-6 2:0:0;58.86
1989-9-6 3:0:0;57.84
1989-9-6 4:0:0;57.29
1989-9-6 5:0:0;57.96
1989-9-6 6:0:0;60.28
1989-9-6 7:0:0;66.43
1989-9-6 8:0:0;72.08
1989-9-6 9:0:0;71.55
1989-9-6 10:0:0;70.76
1989-9-6 11:0:0;69.5
1989-9-6 12:0:0;67.69
1989-9-6 13:0:0;65.82
1989-9-6 14:0:0;64.94
1989-9-6 15:0:0;64.05
1989-9-6 16:0:0;62.07
1989-9-6 17:0:0;63.13
1989-9-6 18:0:0;64.05
1989-9-6 19:0:0;67.36
1989-9-6 20:0:0;67.53
1989-9-6 21:0:0;65.82
1989-9-6 22:0:0;63.4
1989-9-6 23:0:0;60.87
1989-9-7 0:0:0;59.16
1989-9-7 1:0:0;57.35
1989-9-7 2:0:0;55.91
1989-9-7 3:0:0;55.38
1989-9-7 4:0:0;55.68
1989-9-7 5:0:0;56.27
1989-9-7 6:0:0;59.31
1989-9-7 7:0:0;66.92
1989-9-7 8:0:0;72.16
1989-9-7 9:0:0;70.13
1989-9-7 10:0:0;69.01
1989-9-7 11:0:0;68.38
1989-9-7 12:0:0;67.69
1989-9-7 13:0:0;65.84
1989-9-7 14:0:0;65.67
1989-9-7 15:0:0;63.03
1989-9-7 16:0:0;62.36
1989-9-7 17:0:0;62.01
1989-9-7 18:0:0;63.42
1989-9-7 19:0:0;65.61
1989-9-7 20:0:0;66.61
1989-9-7 21:0:0;63.42
1989-9-7 22:0:0;61.63
1989-9-7 23:0:0;59.51
1989-9-8 0:0:0;57.86
1989-9-8 1:0:0;56.19
1989-9-8 2:0:0;54.95
1989-9-8 3:0:0;54.65
1989-9-8 4:0:0;54.48
1989-9-8 5:0:0;54.79
1989-9-8 6:0:0;56.97
1989-9-8 7:0:0;63.42
1989-9-8 8:0:0;69.85
1989-9-8 9:0:0;70.35
1989-9-8 10:0:0;69.52
1989-9-8 11:0:0;69.38
1989-9-8 12:0:0;68.01
1989-9-8 13:0:0;66.37
1989-9-8 14:0:0;66.73
1989-9-8 15:0:0;65.65
1989-9-8 16:0:0;65.27
1989-9-8 17:0:0;65.88
1989-9-8 18:0:0;68.32
1989-9-8 19:0:0;69.52
1989-9-8 20:0:0;69.89
1989-9-8 21:0:0;66.61
1989-9-8 22:0:0;64.09
1989-9-8 23:0:0;61.93
1989-9-9 0:0:0;61.1
1989-9-9 1:0:0;59.31
1989-9-9 2:0:0;57.9
1989-9-9 3:0:0;57.17
1989-9-9 4:0:0;57.17
1989-9-9 5:0:0;57.23
1989-9-9 6:0:0;58.39
1989-9-9 7:0:0;60.42
1989-9-9 8:0:0;62.85
1989-9-9 9:0:0;66.87
1989-9-9 10:0:0;70.82
1989-9-9 11:0:0;74.28
1989-9-9 12:0:0;71.55
1989-9-9 13:0:0;71.27
1989-9-9 14:0:0;70.15
1989-9-9 15:0:0;67.97
1989-9-9 16:0:0;67.04
1989-9-9 17:0:0;66.63
1989-9-9 18:0:0;68.03
1989-9-9 19:0:0;69.82
1989-9-9 20:0:0;70.27
1989-9-9 21:0:0;69.15
1989-9-9 22:0:0;66.37
1989-9-9 23:0:0;64.41
1989-9-10 0:0:0;63.76
1989-9-10 1:0:0;61.77
1989-9-10 2:0:0;60.85
1989-9-10 3:0:0;59.83
1989-9-10 4:0:0;59.51
1989-9-10 5:0:0;58.94
1989-9-10 6:0:0;60.02
1989-9-10 7:0:0;61.24
1989-9-10 8:0:0;62.74
1989-9-10 9:0:0;65.53
1989-9-10 10:0:0;69.09
1989-9-10 11:0:0;72.37
1989-9-10 12:0:0;72.77
1989-9-10 13:0:0;71.51
1989-9-10 14:0:0;70.66
1989-9-10 15:0:0;66.98
1989-9-10 16:0:0;65.96
1989-9-10 17:0:0;65.96
1989-9-10 18:0:0;67.97
1989-9-10 19:0:0;70.27
1989-9-10 20:0:0;70.94
1989-9-10 21:0:0;70.17
1989-9-10 22:0:0;68.83
1989-9-10 23:0:0;67.4
1989-9-11 0:0:0;64.84
1989-9-11 1:0:0;63.84
1989-9-11 2:0:0;62.4
1989-9-11 3:0:0;61.5
1989-9-11 4:0:0;61.69
1989-9-11 5:0:0;63.82
1989-9-11 6:0:0;68.58
1989-9-11 7:0:0;79.45
1989-9-11 8:0:0;86.32
1989-9-11 9:0:0;85.84
1989-9-11 10:0:0;82.03
1989-9-11 11:0:0;77.03
1989-9-11 12:0:0;74
1989-9-11 13:0:0;72.04
1989-9-11 14:0:0;70.72
1989-9-11 15:0:0;69.5
1989-9-11 16:0:0;65.9
1989-9-11 17:0:0;67.67
1989-9-11 18:0:0;69.15
1989-9-11 19:0:0;72.06
1989-9-11 20:0:0;72.96
1989-9-11 21:0:0;71.92
1989-9-11 22:0:0;70.03
1989-9-11 23:0:0;68.48
1989-9-12 0:0:0;66.1
1989-9-12 1:0:0;64.72
1989-9-12 2:0:0;62.76
1989-9-12 3:0:0;62.6
1989-9-12 4:0:0;63.11
1989-9-12 5:0:0;65.13
1989-9-12 6:0:0;71.82
1989-9-12 7:0:0;80.44
1989-9-12 8:0:0;85.45
1989-9-12 9:0:0;81.5
1989-9-12 10:0:0;78.21
1989-9-12 11:0:0;75.01
1989-9-12 12:0:0;71.57
1989-9-12 13:0:0;70.19
1989-9-12 14:0:0;67.77
1989-9-12 15:0:0;66.53
1989-9-12 16:0:0;67
1989-9-12 17:0:0;67.18
1989-9-12 18:0:0;69.89
1989-9-12 19:0:0;72.22
1989-9-12 20:0:0;72.67
1989-9-12 21:0:0;72.08
1989-9-12 22:0:0;70.05
1989-9-12 23:0:0;66.81
1989-9-13 0:0:0;65.29
1989-9-13 1:0:0;62.93
1989-9-13 2:0:0;62.01
1989-9-13 3:0:0;61.73
1989-9-13 4:0:0;62.24
1989-9-13 5:0:0;64.27
1989-9-13 6:0:0;68.56
1989-9-13 7:0:0;78.19
